Fuel_consumption,Accelerator_Pedal_value,Absolute_throttle_position,Engine_speed,Current_Gear,Gear_Selection,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Calculated_road_gradient,Steering_wheel_speed,Steering_wheel_angle
332.8,0.0,14.1,669,1,5,0.0,2,0.0,0,1.3
332.8,0.0,14.1,666,1,5,0.0,2,0.0,0,1.3
320.0,0.0,14.1,668,1,5,0.0,2,0.0,0,-0.3
320.0,0.0,14.1,670,1,5,0.0,2,0.0,0,-1.3
601.6,0.0,16.5,980,1,5,0.9,1,0.0,0,-1.2
972.8,0.0,18.4,1480,1,5,1.5,1,0.0,0,1.5
1446.4,0.0,21.2,1974,1,5,1.5,1,0.0,0,8.0
1548.8,0.0,21.6,2090,2,5,1.2,1,0.0,20,31.0
1651.2,0.0,22.4,2096,2,5,1.1,1,0.0,16,50.2
1843.2,0.0,23.5,2280,2,5,1.0,1,0.0,20,72.0
1612.8,0.0,22.7,1925,3,5,0.7,1,0.5,4,84.9
1561.6,0.0,22.4,1948,3,5,0.6,1,0.0,8,79.6
1766.4,0.0,23.1,2088,3,5,0.7,1,0.0,12,65.3
2291.2,0.0,31.0,2283,3,5,0.9,1,0.5,16,34.8
3212.8,0.0,74.1,2506,3,5,1.2,1,1.0,28,7.0
3596.8,0.0,80.4,2686,3,5,1.1,1,2.0,0,-3.1
2854.4,0.0,83.5,2294,4,5,0.9,1,1.5,0,0.5
3097.6,0.0,83.9,2421,4,5,0.8,1,1.0,4,-1.7
3404.8,0.0,82.4,2590,4,5,0.9,1,-0.5,4,4.0
3392.0,0.0,55.3,2581,4,5,0.6,1,-0.5,4,2.4
2611.2,0.0,80.4,2155,5,5,0.5,1,-0.5,0,1.6
2508.8,0.0,83.9,2130,5,5,0.5,1,-1.0,0,2.9
2585.6,0.0,83.9,2201,5,5,0.5,1,-0.5,4,0.1
2713.6,0.0,83.9,2270,5,5,0.5,1,-0.5,0,3.2
2816.0,0.0,83.9,2336,5,5,0.5,1,-0.5,0,5.1
3046.4,0.0,80.4,2396,5,5,0.5,1,0.0,0,0.9
3136.0,0.0,58.0,2453,5,5,0.4,1,0.5,4,-5.0
2713.6,0.0,43.5,2287,6,5,0.2,1,1.0,0,-3.4
780.8,0.0,16.9,1929,6,5,-0.3,1,1.5,4,1.4
1459.2,0.0,22.0,1929,6,5,0.0,1,1.5,0,-0.8
1625.6,0.0,23.5,1938,6,5,0.1,1,1.5,0,-1.0
1894.4,0.0,29.4,1953,6,5,0.1,1,1.0,4,1.6
2316.8,0.0,74.5,1976,6,5,0.3,1,1.0,0,0.0
2316.8,0.0,83.9,2004,6,5,0.3,1,1.0,0,1.2
2291.2,0.0,83.9,2027,6,5,0.2,1,1.0,0,0.8
2393.6,0.0,83.9,2053,6,5,0.2,1,1.0,0,0.3
2393.6,0.0,79.2,2076,6,5,0.2,1,1.0,0,0.0
1280.0,0.0,22.4,2098,6,5,-0.1,1,1.0,0,-2.7
755.2,0.0,15.7,2050,6,5,-0.3,1,1.0,4,1.6
294.4,0.0,14.5,1991,6,5,-0.5,2,1.0,0,2.5
0.0,0.0,16.1,1937,6,5,-0.6,2,1.0,0,3.4
0.0,0.0,15.7,1872,6,5,-0.7,2,1.0,0,1.5
0.0,0.0,15.3,1788,6,5,-1.1,2,1.0,0,-0.5
0.0,0.0,14.9,1668,6,5,-1.7,2,1.0,4,-0.7
0.0,0.0,14.5,1556,6,5,-1.2,2,1.0,0,-0.7
192.0,0.0,13.3,1189,6,5,-1.5,2,1.0,0,2.2
320.0,0.0,13.7,1308,5,5,-2.0,2,1.0,0,0.9
281.6,0.0,13.7,1224,5,5,-2.6,2,1.0,0,-0.9
281.6,0.0,14.1,976,5,5,-3.7,2,1.0,0,0.1
320.0,0.0,13.7,877,4,5,-4.0,2,0.5,0,3.7
460.8,0.0,15.7,825,3,5,-2.6,2,0.0,0,2.7
448.0,0.0,14.5,808,1,5,-0.6,2,-12.5,0,1.3
345.6,0.0,14.1,728,1,5,-0.2,2,0.0,0,1.3
307.2,0.0,14.1,673,1,5,0.0,2,0.0,0,1.3
294.4,0.0,14.1,665,1,5,0.0,2,0.0,0,1.3
307.2,0.0,14.1,666,1,5,0.0,2,0.0,0,1.4
294.4,0.0,14.1,664,1,5,0.0,2,0.0,0,1.5
307.2,0.0,14.1,664,1,5,0.0,2,0.0,4,-2.7
307.2,0.0,14.1,667,1,5,0.0,2,0.0,0,-2.6
307.2,0.0,14.1,662,1,5,0.0,2,0.0,0,-2.8
307.2,0.0,14.1,664,1,5,0.0,2,0.0,0,-3.4
307.2,0.0,14.1,665,1,5,0.0,2,0.0,0,-3.4
320.0,0.0,14.1,668,1,5,0.0,2,0.0,0,-3.1
320.0,0.0,14.1,664,1,5,0.0,2,0.0,0,-3.0
320.0,0.0,14.1,668,1,5,0.0,2,0.0,0,-3.2
320.0,0.0,14.1,667,1,5,0.0,2,0.0,0,-3.4
320.0,0.0,14.1,668,1,5,0.0,2,0.0,0,-1.1
320.0,0.0,14.1,666,1,5,0.0,2,0.0,0,-0.8
307.2,0.0,14.1,670,1,5,0.0,2,0.0,0,-0.7
320.0,0.0,14.1,665,1,5,0.0,2,0.0,0,-0.9
332.8,0.0,14.1,670,1,5,0.0,2,0.0,0,-1.6
320.0,0.0,14.1,666,1,5,0.0,2,0.0,4,-0.2
320.0,0.0,14.1,670,1,5,0.0,2,0.0,0,0.0
332.8,0.0,14.1,669,1,5,0.0,2,0.0,0,0.0
320.0,0.0,14.1,667,1,5,0.0,2,0.0,0,0.0
320.0,0.0,14.1,668,1,5,0.0,2,0.0,0,0.0
320.0,0.0,14.1,670,1,5,0.0,2,0.0,0,0.0
332.8,0.0,14.1,668,1,5,0.0,2,0.0,0,0.0
320.0,0.0,14.1,669,1,5,0.0,2,0.0,0,0.0
320.0,0.0,14.1,668,1,5,0.0,2,0.0,0,0.0
332.8,0.0,14.1,671,1,5,0.0,2,0.0,0,0.0
320.0,0.0,14.1,671,1,5,0.0,2,0.0,0,0.0
320.0,0.0,14.1,668,1,5,0.0,2,0.0,0,0.0
332.8,0.0,14.1,668,1,5,0.0,2,0.0,0,0.5
320.0,0.0,14.1,671,1,5,0.0,2,0.0,0,1.2
320.0,0.0,14.1,670,1,5,0.0,2,0.0,0,1.1
320.0,0.0,14.1,670,1,5,0.0,2,0.0,0,-0.7
320.0,0.0,14.1,669,1,5,0.0,2,0.0,0,-1.2
320.0,0.0,14.1,670,1,5,0.0,2,0.0,0,-0.7
332.8,0.0,14.1,672,1,5,0.0,2,0.0,0,-3.6
307.2,0.0,14.1,671,1,5,0.0,2,0.0,0,-1.0
320.0,0.0,14.1,667,1,5,0.0,2,0.0,0,-14.5
332.8,0.0,14.1,672,1,5,0.0,2,0.0,24,-29.6
320.0,0.0,14.1,666,1,5,0.0,2,0.0,48,-48.4
332.8,0.0,14.1,675,1,5,0.0,2,0.0,48,-23.7
332.8,0.0,14.1,672,1,5,0.0,2,0.0,76,-10.3
320.0,0.0,14.1,668,1,5,0.0,2,0.0,0,-10.4
320.0,0.0,14.1,670,1,5,0.0,2,0.0,0,-10.6
307.2,0.0,14.1,661,0,6,0.0,2,0.0,0,-10.6
281.6,0.0,13.7,677,0,6,0.0,2,0.0,0,-10.6
268.8,0.0,13.7,664,0,6,0.0,2,0.0,0,-10.2
268.8,0.0,14.1,665,0,6,0.0,2,0.0,0,-10.4
281.6,0.0,13.7,668,0,6,0.0,2,0.0,0,-10.3
281.6,0.0,13.7,671,0,6,0.0,2,0.0,0,-10.6
268.8,0.0,13.7,664,0,6,0.0,2,0.0,0,-10.2
294.4,0.0,13.7,671,0,6,0.0,2,0.0,0,-10.2
281.6,0.0,13.7,665,0,6,0.0,2,0.0,0,-10.6
281.6,0.0,13.7,669,0,6,0.0,2,0.0,0,-10.2
294.4,0.0,13.7,668,0,6,0.0,2,0.0,0,-10.4
294.4,0.0,13.7,669,0,6,0.0,2,0.0,0,-10.6
281.6,0.0,14.1,665,0,6,0.0,2,0.0,0,-10.6
281.6,0.0,13.7,669,0,6,0.0,2,0.0,0,-10.4
294.4,0.0,14.1,670,0,6,0.0,2,0.0,0,-10.2
281.6,0.0,13.7,667,0,6,0.0,2,0.0,0,-10.4
281.6,0.0,14.1,668,0,6,0.0,2,0.0,0,-10.6
281.6,0.0,14.1,669,0,6,0.0,2,0.0,0,-10.3
294.4,0.0,13.7,670,0,6,0.0,2,0.0,0,-10.4
281.6,0.0,14.1,668,0,6,0.0,2,0.0,0,-10.3
281.6,0.0,13.7,671,0,6,0.0,2,0.0,0,-10.7
281.6,0.0,14.1,667,0,6,0.0,2,0.0,0,-10.3
281.6,0.0,13.7,666,0,6,0.0,2,0.0,0,-10.3
281.6,0.0,13.7,668,0,6,0.0,2,0.0,0,-10.3
294.4,0.0,14.1,669,0,6,0.0,2,0.0,0,-10.6
281.6,0.0,14.1,668,0,6,0.0,2,0.0,0,-10.3
281.6,0.0,13.7,669,1,5,0.0,2,0.0,0,-10.6
332.8,0.0,14.5,673,1,5,0.0,2,0.0,0,-13.1
320.0,0.0,14.5,669,1,5,0.0,2,0.0,0,-12.9
460.8,0.0,16.5,822,1,5,0.5,1,0.0,0,-13.5
1395.2,0.0,21.2,1772,1,5,2.6,1,-14.5,16,-13.8
1369.6,0.0,20.8,2011,1,5,1.2,1,0.0,8,-7.9
1881.6,0.0,25.1,2091,2,5,1.5,1,0.0,12,8.0
2649.6,0.0,38.8,2353,2,5,1.7,1,0.0,4,2.1
3520.0,0.0,53.3,2731,2,5,1.7,1,0.5,4,2.3
3148.8,0.0,78.4,2378,3,5,1.3,1,1.0,4,0.7
3020.8,0.0,83.9,2401,3,5,1.3,1,0.5,0,0.5
3456.0,0.0,83.9,2650,3,5,1.3,1,0.5,0,2.0
3635.2,0.0,83.9,2687,3,5,1.0,1,0.5,0,-0.8
2944.0,0.0,83.9,2361,4,5,0.9,1,0.0,4,0.4
3238.4,0.0,83.9,2495,4,5,0.9,1,0.0,0,-1.2
3468.8,0.0,83.9,2643,4,5,0.9,1,0.5,0,-2.1
3699.2,0.0,79.2,2793,4,5,0.9,1,1.0,0,5.1
3276.8,0.0,48.2,2544,5,5,0.5,1,1.0,4,0.0
2483.2,0.0,52.9,2189,5,5,0.4,1,0.5,4,-0.7
2060.8,0.0,36.9,1920,6,5,0.2,1,0.5,4,-4.6
1753.6,0.0,33.7,1722,6,5,0.2,1,0.5,4,4.8
1907.2,0.0,54.5,1737,6,5,0.2,1,0.5,4,-2.3
1984.0,0.0,57.6,1765,6,5,0.2,1,0.5,4,0.2
1740.8,0.0,34.9,1785,6,5,0.1,1,0.5,4,4.9
332.8,0.0,14.1,1658,6,5,-0.6,2,0.5,4,10.2
0.0,0.0,14.9,1653,6,5,-0.6,1,0.5,4,5.8
0.0,0.0,14.9,1637,6,5,-0.5,1,0.5,0,9.2
0.0,0.0,14.9,1602,6,5,-0.5,2,0.5,4,20.5
0.0,0.0,14.9,1568,6,5,-0.6,2,0.5,4,9.3
0.0,0.0,14.5,1499,6,5,-0.8,2,0.5,8,7.7
0.0,0.0,14.9,1667,5,5,-1.8,2,0.5,0,7.1
0.0,0.0,14.9,1608,5,5,-1.7,2,0.5,8,1.1
0.0,0.0,14.1,1409,5,5,-2.0,2,0.5,12,0.4
179.2,0.0,13.7,1019,5,5,-2.2,2,0.5,0,0.5
371.2,0.0,14.1,981,4,5,-2.3,2,0.5,0,0.5
332.8,0.0,14.1,913,4,5,-2.5,2,0.5,0,1.9
435.2,0.0,15.3,898,3,5,-2.4,2,0.0,0,0.5
486.4,0.0,14.9,850,3,5,-1.1,2,0.0,0,1.2
396.8,0.0,14.9,785,1,5,-0.4,2,-2.0,0,4.3
396.8,0.0,14.9,777,1,5,-0.4,2,0.0,0,3.8
358.4,0.0,14.5,725,1,5,-0.2,2,0.0,0,3.9
307.2,0.0,14.5,670,1,5,-0.1,2,0.0,0,4.0
320.0,0.0,14.5,666,1,5,0.0,2,0.0,0,3.8
320.0,0.0,14.5,668,1,5,0.0,2,0.0,0,4.0
307.2,0.0,14.5,666,1,5,0.0,2,0.0,0,4.0
307.2,0.0,14.5,668,1,5,0.0,2,0.0,0,4.0
320.0,0.0,14.5,667,1,5,0.0,2,0.0,0,4.1
320.0,0.0,14.1,669,1,5,0.0,2,0.0,0,3.9
307.2,0.0,14.1,668,1,5,0.0,2,0.0,0,3.8
307.2,0.0,14.1,669,1,5,0.0,2,0.0,0,4.0
320.0,0.0,14.1,672,1,5,0.0,2,0.0,0,3.8
307.2,0.0,14.1,666,1,5,0.0,2,0.0,0,3.3
307.2,0.0,14.1,669,1,5,0.0,2,0.0,0,2.8
320.0,0.0,14.1,670,1,5,0.0,2,0.0,0,1.2
307.2,0.0,14.1,669,1,5,0.0,2,0.0,0,0.4
320.0,0.0,14.1,668,1,5,0.0,2,0.0,0,0.3
320.0,0.0,14.1,669,1,5,0.0,2,0.0,0,0.8
320.0,0.0,14.1,668,1,5,0.0,2,0.0,0,0.8
307.2,0.0,14.1,667,1,5,0.0,2,0.0,0,0.8
320.0,0.0,14.1,672,1,5,0.0,2,0.0,0,0.8
320.0,0.0,14.1,671,1,5,0.0,2,0.0,0,1.0
320.0,0.0,14.1,669,1,5,0.0,2,0.0,0,1.0
320.0,0.0,14.1,670,1,5,0.0,2,0.0,0,1.0
320.0,0.0,14.1,669,1,5,0.0,2,0.0,0,0.9
307.2,0.0,14.1,668,1,5,0.0,2,0.0,0,1.1
320.0,0.0,14.1,668,1,5,0.0,2,0.0,0,1.1
320.0,0.0,14.1,668,1,5,0.0,2,0.0,0,1.1
320.0,0.0,14.1,669,1,5,0.0,2,0.0,0,0.9
320.0,0.0,14.1,671,1,5,0.0,2,0.0,0,0.9
320.0,0.0,14.1,673,1,5,0.0,2,0.0,0,0.9
307.2,0.0,14.1,671,1,5,0.0,2,0.0,0,0.8
320.0,0.0,14.1,673,1,5,0.0,2,0.0,0,1.1
307.2,0.0,14.1,668,1,5,0.0,2,0.0,0,0.9
320.0,0.0,14.1,670,1,5,0.0,2,0.0,0,0.8
307.2,0.0,14.1,667,1,5,0.0,2,0.0,0,1.1
307.2,0.0,14.1,673,1,5,0.0,2,0.0,0,0.9
307.2,0.0,14.1,671,1,5,0.0,2,0.0,0,1.1
320.0,0.0,14.1,670,1,5,0.0,2,0.0,0,1.0
307.2,0.0,14.1,670,1,5,0.0,2,0.0,0,0.8
307.2,0.0,14.1,672,1,5,0.0,2,0.0,0,0.9
320.0,0.0,14.1,671,1,5,0.0,2,0.0,0,0.9
307.2,0.0,14.1,669,1,5,0.0,2,0.0,0,1.1
307.2,0.0,14.1,668,1,5,0.0,2,0.0,0,1.1
320.0,0.0,14.1,669,1,5,0.0,2,0.0,0,0.9
307.2,0.0,14.1,668,1,5,0.0,2,0.0,0,0.8
307.2,0.0,14.1,671,1,5,0.0,2,0.0,0,0.8
320.0,0.0,14.1,669,1,5,0.0,2,0.0,0,1.1
307.2,0.0,14.1,667,1,5,0.0,2,0.0,0,0.9
307.2,0.0,14.1,667,1,5,0.0,2,0.0,0,0.9
320.0,0.0,14.1,671,1,5,0.0,2,0.0,0,0.8
307.2,0.0,14.1,667,1,5,0.0,2,0.0,0,0.9
307.2,0.0,14.1,672,1,5,0.0,2,0.0,0,1.1
320.0,0.0,14.1,668,1,5,0.0,2,0.0,0,1.1
294.4,0.0,14.1,671,1,5,0.0,2,0.0,0,1.1
307.2,0.0,14.1,668,1,5,0.0,2,0.0,0,0.9
320.0,0.0,14.1,670,1,5,0.0,2,0.0,0,1.2
307.2,0.0,14.1,667,1,5,0.0,2,0.0,0,0.9
307.2,0.0,14.1,668,1,5,0.0,2,0.0,0,1.0
307.2,0.0,14.1,670,1,5,0.0,2,0.0,0,0.8
307.2,0.0,14.1,670,1,5,0.0,2,0.0,0,0.9
307.2,0.0,14.1,669,1,5,0.0,2,0.0,0,1.1
307.2,0.0,14.1,668,1,5,0.0,2,0.0,0,0.9
307.2,0.0,14.1,667,1,5,0.0,2,0.0,0,0.7
294.4,0.0,14.1,669,1,5,0.0,2,0.0,0,0.9
307.2,0.0,14.1,669,1,5,0.0,2,0.0,0,1.0
307.2,0.0,14.1,668,1,5,0.0,2,0.0,0,0.8
307.2,0.0,14.1,668,1,5,0.0,2,0.0,0,0.7
294.4,0.0,14.1,668,1,5,0.0,2,0.0,0,0.8
307.2,0.0,14.1,667,1,5,0.0,2,0.0,0,0.9
320.0,0.0,14.1,666,1,5,0.0,2,0.0,0,0.9
307.2,0.0,14.1,679,1,5,0.2,1,0.0,0,1.1
460.8,0.0,15.7,893,1,5,0.7,1,0.0,0,7.2
908.8,0.0,18.8,1426,1,5,1.6,1,0.0,0,6.6
1420.8,0.0,21.2,1958,1,5,1.7,1,7.0,0,10.9
896.0,0.0,18.0,1853,2,5,0.5,1,0.0,0,9.6
1292.8,0.0,20.4,1864,2,5,0.9,1,-0.5,0,8.2
691.2,0.0,15.7,1790,2,5,0.1,1,-1.0,0,9.0
486.4,0.0,15.7,1324,3,5,0.0,1,-1.0,0,9.0
409.6,0.0,14.5,1250,3,5,-0.1,2,-1.0,0,6.2
345.6,0.0,14.5,1158,3,5,-0.6,2,-1.0,0,6.2
332.8,0.0,14.5,1057,3,5,-0.4,1,-1.0,0,3.6
704.0,0.0,17.6,1314,3,5,0.2,1,-1.0,12,-4.2
460.8,0.0,14.5,1197,3,5,0.0,2,-1.0,4,-10.3
320.0,0.0,14.1,1062,3,5,-0.3,2,-1.0,4,-2.7
307.2,0.0,14.1,989,3,5,-0.4,2,-1.0,0,-3.4
332.8,0.0,14.5,940,3,5,-0.6,2,-1.0,0,-4.5
371.2,0.0,14.9,876,3,5,-0.4,1,-0.5,0,-1.7
768.0,0.0,18.4,1219,3,5,0.3,1,0.0,0,-0.6
1408.0,0.0,21.2,1801,3,5,1.1,1,0.0,0,-1.7
550.4,0.0,15.3,1272,3,5,0.1,1,0.0,8,6.1
1126.4,0.0,20.4,1587,3,5,0.6,1,0.0,16,29.5
1062.4,0.0,18.8,1595,3,5,0.5,1,0.0,32,52.6
473.6,0.0,14.9,1406,3,5,-0.1,1,0.0,8,43.8
409.6,0.0,14.5,1319,3,5,-0.2,2,0.0,0,26.5
358.4,0.0,14.5,1265,3,5,-0.3,1,0.0,12,10.7
499.2,0.0,16.1,1429,3,5,-0.1,1,0.0,12,11.1
601.6,0.0,15.7,1598,3,5,-0.1,1,0.0,16,0.0
384.0,0.0,14.5,1540,3,5,-0.5,2,0.0,4,-5.9
358.4,0.0,14.5,1484,3,5,-1.8,2,0.0,4,-3.4
332.8,0.0,14.5,1282,3,5,-1.4,2,0.0,0,-1.7
320.0,0.0,14.5,1152,3,5,-0.4,1,0.0,0,-4.1
307.2,0.0,14.1,1085,3,5,-0.3,1,0.0,0,-5.3
409.6,0.0,14.9,1181,3,5,-0.1,1,0.0,4,-1.4
691.2,0.0,17.6,1354,3,5,0.2,1,0.0,0,-2.3
768.0,0.0,16.5,1364,3,5,0.3,2,0.5,4,-13.1
294.4,0.0,13.7,1161,3,5,-0.3,1,0.5,4,-16.2
435.2,0.0,16.1,1174,3,5,-0.2,1,0.5,8,-8.2
1420.8,0.0,22.0,1742,3,5,0.8,1,0.5,4,-1.6
1382.4,0.0,22.0,1689,3,5,0.8,1,0.5,0,-10.6
921.6,0.0,17.3,1632,3,5,0.3,1,0.5,8,-21.0
550.4,0.0,16.1,1571,3,5,-0.1,1,1.5,16,-11.8
870.4,0.0,18.0,1535,3,5,0.4,1,2.0,8,0.0
486.4,0.0,14.5,1493,3,5,-0.1,1,3.0,0,-2.5
320.0,0.0,14.5,1293,3,5,-0.3,1,4.0,0,-2.2
768.0,0.0,18.4,1496,3,5,0.2,1,4.5,4,-7.9
1484.8,0.0,23.1,1838,3,5,0.9,1,5.5,8,1.5
1932.8,0.0,26.7,2008,3,5,1.1,1,5.5,4,0.4
2214.4,0.0,30.2,2108,3,5,1.2,1,5.5,0,2.0
1459.2,0.0,20.8,1964,3,5,0.6,1,6.0,0,1.4
742.4,0.0,17.6,1752,3,5,0.1,1,6.5,4,-1.9
1459.2,0.0,22.0,1944,3,5,0.7,1,6.5,0,-3.6
844.8,0.0,16.1,1757,3,5,0.2,1,6.5,4,-6.5
486.4,0.0,15.3,1585,3,5,-0.2,1,6.5,0,-11.9
1331.2,0.0,22.0,1855,3,5,0.7,1,6.5,4,1.9
1740.8,0.0,23.9,2025,3,5,1.1,1,6.5,4,1.2
1049.6,0.0,18.8,1826,3,5,0.4,1,6.0,4,-0.6
1382.4,0.0,21.2,2037,3,5,0.6,1,4.5,12,8.0
768.0,0.0,16.5,1950,3,5,0.0,1,0.5,4,10.3
1779.2,0.0,25.1,2044,4,5,0.6,1,-0.5,8,3.0
1740.8,0.0,23.1,2085,4,5,0.6,1,-2.0,0,4.8
1536.0,0.0,22.0,2062,4,5,0.4,1,-2.0,0,3.0
1804.8,0.0,23.1,2176,4,5,0.5,1,-3.0,0,0.1
1881.6,0.0,24.3,2268,4,5,0.5,1,-3.0,0,-7.1
1676.8,0.0,22.0,2141,4,5,0.3,1,-2.5,8,-3.6
921.6,0.0,18.4,1736,5,5,0.0,1,-1.5,4,1.2
1497.6,0.0,23.1,1739,5,5,0.3,1,-1.0,0,-2.7
1689.6,0.0,25.5,1773,5,5,0.4,1,-0.5,4,0.9
1945.6,0.0,30.6,1831,5,5,0.5,1,-0.5,0,0.9
1971.2,0.0,28.2,1890,5,5,0.4,1,0.0,0,-4.6
1625.6,0.0,23.1,1935,5,5,0.3,1,0.0,0,-3.8
1792.0,0.0,25.1,1976,5,5,0.3,1,0.0,4,1.9
1843.2,0.0,24.7,2021,5,5,0.3,1,0.5,0,0.3
1971.2,0.0,27.1,2065,5,5,0.3,1,0.5,4,-2.0
2342.4,0.0,49.8,2090,5,5,0.5,1,1.0,0,1.2
2483.2,0.0,82.4,2098,5,5,0.5,1,2.0,0,0.9
2496.0,0.0,83.9,2101,5,5,0.5,1,2.5,8,0.0
2457.6,0.0,83.9,2117,5,5,0.5,1,3.5,0,0.5
2982.4,0.0,83.9,2429,5,5,0.5,1,4.5,0,-1.7
3264.0,0.0,83.9,2527,5,5,0.6,1,5.0,0,1.2
3238.4,0.0,83.9,2534,5,5,0.6,1,5.5,0,0.7
2803.2,0.0,62.0,2428,5,5,0.4,1,6.0,0,-0.6
691.2,0.0,16.5,2069,5,5,-0.2,1,6.0,8,11.1
1241.6,0.0,19.2,2138,5,5,0.0,1,6.0,16,30.3
960.0,0.0,17.6,2047,5,5,-0.1,1,6.0,20,24.9
1049.6,0.0,19.2,2009,5,5,0.0,1,6.0,28,-6.1
460.8,0.0,14.1,1699,5,5,-0.3,1,6.0,12,-24.1
294.4,0.0,14.5,1317,5,5,-0.5,1,5.0,32,-26.5
1548.8,0.0,21.6,2021,5,5,0.2,1,5.0,12,-9.2
396.8,0.0,13.7,1544,5,5,-0.3,2,5.0,20,9.5
256.0,0.0,13.7,1229,5,5,-0.4,1,5.0,4,1.9
1625.6,0.0,23.5,1984,5,5,0.2,1,5.0,0,3.0
2521.6,0.0,51.8,2285,5,5,0.5,1,5.0,0,3.4
2931.2,0.0,42.7,2675,4,5,0.7,1,4.5,0,3.2
2291.2,0.0,25.9,2711,4,5,0.5,1,4.0,0,2.3
1356.8,0.0,18.8,2621,4,5,0.0,1,2.5,4,-5.9
1433.6,0.0,22.0,2310,5,5,0.1,1,2.5,4,-3.6
2009.6,0.0,26.3,2211,5,5,0.4,1,2.5,4,3.0
2060.8,0.0,29.8,2080,5,5,0.4,1,2.5,0,3.4
2432.0,0.0,72.5,2075,5,5,0.6,1,1.5,0,2.6
2406.4,0.0,83.9,2068,5,5,0.5,1,1.0,4,1.6
2444.8,0.0,78.0,2110,5,5,0.5,1,0.5,8,-5.6
2508.8,0.0,83.5,2164,5,5,0.5,1,0.5,8,0.0
2688.0,0.0,83.9,2221,5,5,0.5,1,0.5,0,-1.3
2956.8,0.0,83.9,2282,5,5,0.5,1,0.5,0,1.9
3033.6,0.0,83.9,2345,5,5,0.5,1,0.5,0,0.0
3123.2,0.0,83.9,2403,5,5,0.5,1,1.0,4,3.0
3200.0,0.0,83.9,2460,5,5,0.5,1,0.5,0,0.4
3161.6,0.0,64.3,2508,5,5,0.4,1,0.5,0,-1.0
883.2,0.0,16.9,2220,5,5,-0.3,1,0.5,0,-1.6
1638.4,0.0,23.1,2161,6,5,0.0,1,0.5,0,-3.0
2419.2,0.0,53.3,2203,6,5,0.2,1,0.5,4,-2.6
2419.2,0.0,83.5,2079,6,5,0.3,1,0.5,0,-3.8
2304.0,0.0,83.9,2026,6,5,0.3,1,0.5,0,0.0
2355.2,0.0,83.9,2033,6,5,0.2,1,0.5,0,-4.0
2329.6,0.0,83.9,2054,6,5,0.2,1,0.5,0,-2.9
2393.6,0.0,83.9,2075,6,5,0.2,1,0.5,0,-2.8
2470.4,0.0,83.9,2095,6,5,0.2,1,0.5,0,-3.6
1228.8,0.0,24.3,2086,6,5,-0.3,2,0.5,0,-1.2
179.2,0.0,15.3,2004,6,5,-0.9,2,1.0,0,0.5
768.0,0.0,19.2,2012,6,5,-0.4,1,1.0,0,0.1
2188.8,0.0,29.8,2050,6,5,0.2,1,1.0,0,1.6
2355.2,0.0,74.1,2027,6,5,0.2,1,1.0,0,1.5
2393.6,0.0,83.9,2023,6,5,0.3,1,0.5,0,1.4
1305.6,0.0,30.2,2013,6,5,-0.3,2,0.5,0,1.6
102.4,0.0,15.7,1939,6,5,-0.8,1,0.5,0,0.0
0.0,0.0,16.1,1891,6,5,-0.5,1,0.5,0,1.3
819.2,0.0,18.0,1911,6,5,-0.2,1,0.5,0,1.6
486.4,0.0,14.1,1817,6,5,-0.6,2,0.5,0,0.6
268.8,0.0,16.1,1785,6,5,-0.6,1,0.5,0,4.5
1984.0,0.0,29.0,1918,6,5,0.2,1,0.5,4,5.5
2252.8,0.0,72.5,1857,6,5,0.3,1,0.5,0,-0.6
1100.8,0.0,20.8,1862,6,5,-0.1,1,0.5,4,-2.5
1228.8,0.0,18.0,1871,6,5,-0.1,1,0.5,0,0.2
614.4,0.0,16.5,1781,6,5,-0.3,1,0.5,0,-0.7
1344.0,0.0,18.4,1845,6,5,0.0,1,0.5,0,0.0
268.8,0.0,14.1,1716,6,5,-0.5,2,0.5,0,1.9
0.0,0.0,15.3,1668,6,5,-0.9,2,0.5,0,0.0
0.0,0.0,14.9,1580,6,5,-0.8,2,0.5,0,1.9
0.0,0.0,14.9,1525,6,5,-0.5,2,0.5,0,0.8
0.0,0.0,14.5,1492,6,5,-0.6,1,0.5,0,1.9
704.0,0.0,17.6,1922,5,5,-0.3,1,0.5,0,0.1
1945.6,0.0,23.9,2178,5,5,0.3,1,0.5,0,1.0
2457.6,0.0,50.2,2183,5,5,0.5,1,0.5,0,1.3
2560.0,0.0,80.0,2128,5,5,0.6,1,0.5,0,-1.6
2508.8,0.0,83.5,2113,5,5,0.6,1,0.5,0,-0.8
2329.6,0.0,65.1,2143,5,5,0.5,1,0.5,0,-3.4
524.8,0.0,14.5,1911,5,5,-1.1,2,0.5,4,-0.9
332.8,0.0,14.5,1303,6,5,-2.1,2,0.5,0,-2.7
320.0,0.0,13.7,1265,5,5,-0.6,2,0.5,4,-0.9
268.8,0.0,13.7,1230,5,5,-0.7,2,0.5,0,-3.4
256.0,0.0,13.7,1064,5,5,-0.7,2,0.5,0,0.8
256.0,0.0,13.3,1002,5,5,-0.7,2,0.5,0,0.0
230.4,0.0,13.3,959,5,5,-0.6,2,0.5,0,-0.6
230.4,0.0,13.3,899,5,5,-1.7,2,0.5,0,-6.2
281.6,0.0,14.1,881,5,5,-0.4,1,0.5,4,-2.8
